BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1009240,350204.0,350228.0,251
1007570,350223.0,350228.0,251
1007571,350223.0,350228.0,251
1007573,350234.0,350228.0,251
1009254,350224.0,350228.0,251
1007322,350229.0,350228.0,251
1000956,350204.0,350228.0,251
1000957,350204.0,350228.0,251
1000958,350204.0,350228.0,251
1007325,350229.0,350228.0,251
1009268,350224.0,350228.0,251
1009270,350224.0,350228.0,251
1009271,350224.0,350228.0,251
1009272,350224.0,350228.0,251
1000965,350234.0,350228.0,251
1009273,350224.0,350228.0,251
1000967,350234.0,350228.0,251
1007613,350234.0,350228.0,251
1005276,350234.0,350228.0,251
1009038,350232.0,350228.0,251
1009040,350232.0,350228.0,251
1009041,350232.0,350228.0,251
1007627,350223.0,350228.0,251
1007628,350223.0,350228.0,251
1007498,350204.0,350228.0,251
1003741,350229.0,350228.0,251
1003743,350229.0,350228.0,251
1009202,350230.0,350228.0,251
1009204,350230.0,350228.0,251
1009205,350230.0,350228.0,251
1009206,350230.0,350228.0,251
1009207,350229.0,350228.0,251
1009208,350229.0,350228.0,251
1009209,350229.0,350228.0,251
1009220,350229.0,350228.0,251
1000970,10502.0,24265.0,255
1000990,19706.0,19708.0,265
1003821,19706.0,19708.0,265
1034078,98205.0,296.0,267
1000993,94692.0,296.0,267
1002070,402.0,381.0,273
1001576,399.0,381.0,273
1001868,238717.0,381.0,273
1001580,399.0,381.0,273
1001583,399.0,381.0,273
1001427,392.0,381.0,273
1002102,238717.0,381.0,273
1001412,433.0,441.0,280
1001403,440.0,441.0,280
1001018,454.0,441.0,280
1095436,468238.0,375327.0,286
1095446,468238.0,375327.0,286
1095399,468238.0,375327.0,286
1048633,378059.0,375327.0,286
1009480,375326.0,375327.0,286
1095481,468238.0,375327.0,286
1009443,378059.0,375327.0,286
1009483,375326.0,375327.0,286
1009488,378059.0,375327.0,286
1009345,378059.0,375327.0,286
1009478,375326.0,375327.0,286
1009479,375326.0,375327.0,286
1009481,378059.0,375327.0,286
1009486,378059.0,375327.0,286
1009487,378059.0,375327.0,286
1132879,378059.0,375327.0,286
1250722,378059.0,375327.0,286
1007782,19781.0,219.0,289
1001054,19802.0,219.0,289
1001052,242.0,219.0,289
1001049,219.0,218.0,290
1002278,368.0,360.0,302
1001074,374.0,360.0,302
1001075,374.0,355.0,304
1001096,400.0,388.0,316
1005513,488.0,484.0,341
1002154,19861.0,484.0,341
1001303,495.0,484.0,341
1001307,505.0,484.0,341
1002666,19835.0,418.0,349
1002332,658.0,645.0,350
1001153,74844.0,19767.0,351
1001379,268161.0,298.0,353
1005477,301.0,298.0,353
1001938,157.0,205.0,367
1001187,205.0,238.0,368
1001212,19775.0,281919.0,370
1187989,191679.0,377979.0,371
1189986,26220.0,377979.0,371
1107841,191678.0,377979.0,371
1219599,383836.0,377979.0,371
1001191,376203.0,377979.0,371
1184328,344730.0,377979.0,371
1239146,453996.0,377979.0,371
1190007,377983.0,377979.0,371
1191065,377982.0,377979.0,371
1131848,63005.0,377979.0,371
1190009,377983.0,377979.0,371
1220341,383835.0,377979.0,371
1164089,377980.0,377979.0,371
1187986,251837.0,377979.0,371
1011587,19785.0,221.0,372
1001591,19785.0,221.0,372
1005859,19785.0,221.0,372
1048640,19785.0,221.0,372
1001727,19785.0,221.0,372
1001206,19831.0,405.0,374
1001232,446.0,19848.0,381
1001401,302.0,323.0,385
1001998,320.0,323.0,385
1005918,327.0,320.0,388
1005474,341.0,320.0,388
1080713,19801.0,279.0,390
1001280,40284.0,282.0,391
1001281,40284.0,282.0,391
1001251,19799.0,282.0,391
1280976,383627.0,282.0,391
1001289,19799.0,282.0,391
